"","","Min","Smp","Avg","Avg","Avg","WVc","WVc","WVc","Max","Avg","Max","Avg","Max","Avg","Avg","Tot","Max","TMx","Avg","Avg","Smp","Smp","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-28 02:00:00",2139,14.27,-16.82,-15.65,81.3,-18.13,1.217,270.7,30.58,4.928,0.527,3.147,0.913,3.901,100.3,101.1,0,0,"2019-01-28 01:30:01",0.148,169.5,0,0.09,552.2,6.609,-4.297,0.422,-80.1,-29.69,-14.53,258.6,-4.72,-50.45,-0.1,-84.4,-29.27,-55.17,173.5,223.9,0.139,0.246,0.282,0.277,0.215,0.012,0.07,0.06,0.032,0.04,-0.16,0.927,1.8,2.42,3.457,-675.3013,0.1
"2019-01-28 02:30:00",2140,14.27,-16.77,-16.2,82,-18.56,0.964,307.8,25.95,3.569,0.329,0.78,0.538,1.73,100.3,101.1,0,0,"2019-01-28 02:00:01",0.146,171.1,0,0.08,557.4,6.533,-4.028,0.111,-77.74,-29.56,-15.16,258,-4.139,-48.17,-0.03,-81.8,-29.45,-52.31,173.4,221.6,0.139,0.245,0.282,0.278,0.215,0.011,0.07,0.06,0.033,0.04,-0.153,0.96,1.8,2.413,3.443,-677.608,0.1
"2019-01-28 03:00:00",2141,14.27,-16.89,-17.15,86.2,-18.9,0.619,297,14.52,2.43,0.142,0.598,0.479,0.907,100.4,101.1,0,0,"2019-01-28 02:30:01",0.145,169.5,0,0.06,562.5,6.377,-3.773,0.307,-73.13,-28.82,-16.18,257,-4.08,-44.3,-0.09,-76.9,-28.52,-48.38,174.1,218.4,0.139,0.246,0.282,0.278,0.215,0.011,0.071,0.06,0.032,0.04,-0.157,0.94,1.8,2.417,3.47,-680.3033,0.1
"2019-01-28 03:30:00",2142,14.27,-17.09,-17.47,87.3,-19.07,0.75,282.6,19.57,2.497,0.471,0.747,0.642,1.203,100.4,101.2,0,0,"2019-01-28 03:00:01",0.145,171,0,0.06,562.4,6.623,-3.148,0.582,-71.35,-27.56,-16.49,256.7,-3.73,-43.79,-0.188,-74.49,-26.98,-47.52,174.7,218.5,0.139,0.245,0.282,0.277,0.215,0.012,0.07,0.06,0.032,0.039,-0.183,0.947,1.8,2.427,3.44,-682.0331,0.1
"2019-01-28 04:00:00",2143,14.28,-17.28,-17.91,88.5,-19.36,0.325,297.8,45.04,1.645,0.201,0.813,0.277,0.907,100.4,101.1,0,0,"2019-01-28 03:30:01",0.145,171.3,0,0.05,565.8,6.583,-3.386,0.135,-69.18,-25.81,-17.12,256,-3.521,-43.37,-0.043,-72.56,-25.67,-46.89,174.4,217.8,0.139,0.246,0.282,0.277,0.215,0.01,0.07,0.06,0.033,0.04,-0.17,0.94,1.8,2.423,3.43,-688.8286,0.1
"2019-01-28 04:30:00",2144,14.29,-17.52,-18.54,90.3,-19.75,0.302,297.6,30.31,1.183,0.15,0.565,0.159,0.594,100.4,101.2,0,0,"2019-01-28 04:00:01",0.145,169.5,0,0.05,574.4,6.576,-2.981,0.636,-66.41,-24.24,-18.03,255.1,-3.617,-42.17,-0.215,-69.39,-23.6,-45.79,173.8,215.9,0.139,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.033,0.04,-0.183,0.927,1.8,2.43,3.44,-688.6634,0.1
"2019-01-28 05:00:00",2145,14.29,-17.79,-18.76,91.6,-19.78,0.382,335.9,25.38,1.943,0.229,0.813,0.257,0.842,100.4,101.2,0,0,"2019-01-28 04:30:01",0.145,169.4,0,0.04,580.8,7.148,-2.529,0.731,-64.26,-22.96,-18.52,254.6,-3.26,-41.3,-0.306,-66.79,-22.23,-44.56,174.1,215.4,0.138,0.246,0.282,0.278,0.215,0.011,0.07,0.06,0.032,0.04,-0.17,0.937,1.8,2.433,3.443,-691.9846,0.1
"2019-01-28 05:30:00",2146,14.29,-17.99,-18.62,90.3,-19.82,0.697,323.9,22.04,1.84,0.283,0.712,0.573,1.104,100.4,101.2,0,0,"2019-01-28 05:00:01",0.144,170.2,0,0.02,587.8,7.336,-2.762,0.687,-63.85,-22.65,-18.52,254.6,-3.449,-41.2,-0.255,-66.62,-21.96,-44.65,174.5,215.7,0.138,0.246,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.173,0.927,1.8,2.417,3.42,-697.3901,0.1
"2019-01-28 06:00:00",2147,14.3,-18.17,-18.97,90.3,-20.16,0.492,327.5,31.91,1.552,0.284,0.747,0.501,1.025,100.5,101.2,0,0,"2019-01-28 05:30:01",0.144,170.1,-0.01,0,598.4,6.426,-2.939,0.425,-62.59,-22.07,-18.94,254.2,-3.364,-40.53,-0.148,-65.53,-21.64,-43.89,174.2,214.7,0.138,0.246,0.282,0.278,0.215,0.011,0.071,0.06,0.033,0.04,-0.193,0.896,1.8,2.423,3.427,-698.3695,0.1
"2019-01-28 06:30:00",2148,14.3,-18.35,-19.32,90.6,-20.48,0.866,20.83,26.24,3.216,0.26,1.866,0.54,2.388,100.4,101.2,0,0,"2019-01-28 06:00:01",0.144,171,-0.01,-0.01,607.9,8.39,-2.452,0.467,-58.36,-20.32,-19.13,254,-2.919,-38.04,-0.202,-60.82,-19.85,-40.96,177.7,215.8,0.138,0.246,0.282,0.277,0.215,0.012,0.071,0.06,0.032,0.039,-0.19,0.913,1.8,2.43,3.427,-701.8276,0.1
"2019-01-28 07:00:00",2149,14.3,-18.29,-18.57,80.2,-21.14,1.525,19.44,24.51,4.238,0.565,1.387,1.035,3.209,100.5,101.3,0,0,"2019-01-28 06:30:01",0.146,171.4,-0.01,-0.02,588.2,6.755,-3.08,0.329,-61.49,-18.72,-18.6,254.5,-3.409,-42.77,-0.114,-64.57,-18.39,-46.18,176.6,219.3,0.138,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.032,0.04,-0.193,0.917,1.8,2.45,3.403,-703.7725,0.1
"2019-01-28 07:30:00",2150,14.31,-18.18,-18.87,76.19,-22.02,1.419,4.063,27.44,4.052,0.575,2.225,1.039,2.799,100.5,101.3,0,0,"2019-01-28 07:00:01",0.145,171.5,0,-0.01,586.1,7.139,-2.782,0.27,-63.24,-19.69,-18.88,254.3,-3.052,-43.55,-0.155,-66.02,-19.42,-46.6,173.8,217.3,0.137,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.032,0.04,-0.193,0.947,1.8,2.417,3.42,-706.2455,0.1
"2019-01-28 08:00:00",2151,14.31,-18.21,-19.27,71.07,-23.2,1.058,17.71,30.29,3.013,0.362,1.585,0.741,1.976,100.6,101.3,0,0,"2019-01-28 07:30:01",0.144,170.3,0,0,588.2,7.395,5.067,3.928,-62.18,-20.2,-19.19,254,1.138,-41.98,-0.551,-57.11,-16.27,-40.85,173.7,215.7,0.137,0.246,0.282,0.278,0.215,0.01,0.071,0.06,0.032,0.04,-0.193,0.923,1.8,2.42,3.41,-706.5215,0.1
"2019-01-28 08:30:00",2152,14.31,-18.16,-19.02,69.17,-23.27,1.301,9.36,27.3,3.833,0.567,1.768,0.984,2.733,100.6,101.3,0,0,"2019-01-28 08:00:01",0.144,171.7,-0.01,-0.01,592.7,6.907,35.05,12.87,-61.75,-19.22,-18.87,254.3,22.19,-42.53,0.431,-26.69,-6.351,-20.34,175.3,217.8,0.137,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.032,0.04,-0.19,0.933,1.8,2.407,3.41,-708.9733,0.1
"2019-01-28 09:00:00",2153,14.3,-17.71,-18.09,64.11,-23.23,1.483,355.1,25.77,5.69,0.675,2.781,1.158,3.901,100.5,101.3,0,0,"2019-01-28 08:30:01",0.145,170.9,-0.01,-0.02,593,6.457,124.5,33.68,-53.2,-15.62,-17.51,255.6,90.8,-37.58,0.272,71.31,18.06,53.24,189,226.6,0.137,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.032,0.04,-0.197,0.92,1.8,2.41,3.407,-710.6394,0.1
"2019-01-28 09:30:00",2154,14.29,-16.68,-16.84,57.82,-23.2,1.731,12.95,31.5,5.1,0.975,2.822,1.353,3.473,100.5,101.3,0,0,"2019-01-28 09:00:01",0.145,169.5,0,-0.01,596.8,6.837,195.8,69.01,-28.23,-7.295,-16.13,257,126.8,-20.93,0.358,167.6,61.71,105.9,219.2,240.1,0.137,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.031,0.04,-0.193,0.93,1.8,2.417,3.407,-712.079,0.1
"2019-01-28 10:00:00",2155,14.25,-15.27,-16.17,57.93,-22.54,2.197,24.88,25.57,6.259,1.063,3.674,1.653,5.085,100.5,101.3,0,0,"2019-01-28 09:30:01",0.145,169.3,0,0,592.1,7.058,128.3,71.01,-5.086,0.358,-15.81,257.3,57.25,-5.444,0.557,123.2,71.37,51.8,243.6,249,0.137,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.031,0.04,-0.187,0.91,1.8,2.413,3.4,-713.299,0.1
"2019-01-28 10:30:00",2156,14.23,-14.27,-15.71,59.23,-21.86,2.101,26.2,27.02,5.8,1.045,3.146,1.546,5.068,100.5,101.2,0,0,"2019-01-28 10:00:01",0.144,169.1,0,-0.01,586.1,6.649,109.3,63.49,-4.985,0.668,-15.54,257.6,45.84,-5.653,0.581,104.3,64.16,40.18,244.7,250.4,0.137,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.033,0.04,-0.183,0.923,1.8,2.43,3.403,-714.2713,0.1
"2019-01-28 11:00:00",2157,14.22,-13.51,-15.26,64.38,-20.47,2.532,32.98,27.74,6.34,1.118,4.265,1.795,5.479,100.4,101.2,0,0,"2019-01-28 10:30:01",0.143,169.5,-0.01,-0.02,579,6.637,98.3,57.97,-4.855,0.676,-15.15,258,40.3,-5.531,0.59,93.4,58.64,34.77,246.4,251.9,0.136,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.033,0.04,-0.2,0.94,1.8,2.41,3.403,-714.7848,0.097
"2019-01-28 11:30:00",2158,14.19,-12.89,-14.82,71.96,-18.75,2.327,33.24,29.55,5.908,1.23,3.657,1.781,5.561,100.4,101.1,0,0,"2019-01-28 11:00:01",0.143,169.2,0,-0.03,576.5,6.656,87.9,52.48,-4.21,0.816,-14.76,258.4,35.46,-5.025,0.597,83.7,53.3,30.44,248.6,253.6,0.136,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.197,0.937,1.8,2.417,3.4,-715.2291,0.087
"2019-01-28 12:00:00",2159,14.18,-12.24,-14.31,78.35,-17.26,2.418,29.62,28.06,5.892,1.163,3.921,1.802,4.492,100.2,101,0,0,"2019-01-28 11:30:01",0.142,184.1,0,-0.03,572.3,6.618,108.7,64.66,-3.469,1.025,-14.21,258.9,44,-4.493,0.595,105.2,65.68,39.51,251.4,255.9,0.136,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.2,0.916,1.8,2.413,3.403,-716.1919,0.067
"2019-01-28 12:30:00",2160,14.17,-11.63,-13.78,88.3,-15.31,1.978,40.86,30.34,4.709,1.01,3.641,1.467,4.213,100.2,100.9,0.1,0,"2019-01-28 12:00:01",0.14,193,0,-0.02,570,6.589,81.2,49.26,-2.525,0.407,-13.7,259.5,31.91,-2.932,0.607,78.64,49.66,28.98,254.4,257.3,0.136,0.245,0.282,0.278,0.215,0.01,0.071,0.06,0.032,0.04,-0.197,0.91,1.8,2.417,3.4,-716.8323,0.02
"2019-01-28 13:00:00",2161,14.15,-10.97,-12.77,90.7,-13.97,1.64,35.54,36.21,5.039,0.807,2.374,1.233,3.95,100.1,100.8,0.4,6,"2019-01-28 12:56:00",0.147,261.9,-0.01,-0.02,571.9,6.703,92,57.11,-1.748,0.267,-12.73,260.4,34.9,-2.015,0.62,90.3,57.38,32.89,259,261,0.136,0.245,0.282,0.278,0.215,0.01,0.072,0.06,0.032,0.04,-0.2,0.933,1.8,2.42,3.4,-717.418,0.007
"2019-01-28 13:30:00",2162,14.13,-10.04,-10.43,91,-11.63,2.017,82.2,53.19,8.01,1.088,4.456,1.533,6.465,100,100.8,0.2,6,"2019-01-28 13:04:00",0.163,296.3,0,-0.01,552,15.28,104.2,64.68,-3.746,-0.121,-10.53,262.6,39.56,-3.625,0.621,100.5,64.56,35.94,266,269.6,0.136,0.245,0.282,0.277,0.215,0.009,0.07,0.06,0.032,0.04,-0.2,0.933,1.8,2.423,3.4,-717.998,0
"2019-01-28 14:00:00",2163,14.1,-8.8,-8.51,89,-10,2.351,118.1,37.73,10.72,1.161,6.683,1.645,9.38,99.9,100.7,0.2,6,"2019-01-28 13:32:00",0.166,301,0.02,0,531,6.841,105.9,64.7,-7.216,-2.006,-8.34,264.8,41.25,-5.21,0.611,98.7,62.69,36.04,271.6,276.8,0.135,0.245,0.282,0.278,0.215,0.011,0.071,0.06,0.032,0.04,-0.2,0.927,1.8,2.427,3.397,-717.3886,0
"2019-01-28 14:30:00",2164,14.07,-7.961,-8.53,91.8,-9.63,2.425,116,42.74,9.02,1.179,4.43,1.76,6.547,99.8,100.6,0.2,6,"2019-01-28 14:17:00",0.195,233.5,0.03,0.01,528.6,6.43,71.03,43.49,-5.819,-1.303,-8.39,264.8,27.54,-4.517,0.612,65.21,42.18,23.03,272.8,277.3,0.135,0.245,0.282,0.278,0.215,0.011,0.071,0.06,0.032,0.04,-0.2,0.917,1.8,2.423,3.4,-718.3033,0
"2019-01-28 15:00:00",2165,14.05,-7.433,-8.48,92.1,-9.54,2.356,105.5,44.98,10.51,1.166,6.831,1.788,9.16,99.8,100.5,0.3,6,"2019-01-28 14:43:00",0.197,204.6,0.05,0.04,529.6,6.637,66.32,40.68,-5.918,-1.086,-8.4,264.8,25.64,-4.833,0.613,60.41,39.6,20.81,272.6,277.5,0.135,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.031,0.04,-0.2,0.93,1.8,2.413,3.4,-717.876,0.003
"2019-01-28 15:30:00",2166,14.04,-6.99,-8.29,93.4,-9.17,2.64,102.5,49.49,9.41,1.372,7.259,2.114,11.17,99.7,100.4,0.2,6,"2019-01-28 15:00:01",0.209,193.1,0.05,0.04,529.9,6.722,64.55,39.32,-5.554,-0.735,-8.25,264.9,25.23,-4.819,0.609,59,38.58,20.41,273.6,278.5,0.135,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.033,0.04,-0.2,0.95,1.8,2.413,3.397,-716.4426,0.027
"2019-01-28 16:00:00",2167,14.03,-6.639,-8.16,90.6,-9.42,2.769,104.8,46.07,10.53,1.429,6.092,2.195,8.9,99.6,100.4,0.1,6,"2019-01-28 15:35:00",0.21,190.1,0.06,0.05,528.7,6.561,51.68,31.45,-8.67,-1.35,-8.09,265.1,20.23,-7.325,0.608,43.01,30.1,12.9,271.2,278.5,0.135,0.245,0.282,0.278,0.215,0.01,0.071,0.06,0.033,0.04,-0.197,0.93,1.8,2.417,3.4,-716.1628,0.03
"2019-01-28 16:30:00",2168,14.01,-6.453,-7.881,87.9,-9.53,2.654,99.2,49.71,11.38,1.424,4.677,2.029,8.74,99.5,100.3,0.2,6,"2019-01-28 16:01:00",0.206,177.2,0.07,0.05,526.4,6.826,26.1,16.22,-9.52,-1.841,-7.841,265.3,9.88,-7.678,0.622,16.58,14.38,2.198,271.4,279.1,0.135,0.245,0.282,0.278,0.215,0.011,0.07,0.06,0.033,0.039,-0.2,0.93,1.8,2.413,3.39,-715.9904,0.07
"2019-01-28 17:00:00",2169,14.02,-6.373,-7.658,92.6,-8.66,3.071,103.9,47.25,11.63,1.618,5.532,2.458,10.38,99.5,100.2,0.1,12,"2019-01-28 16:40:00",0.21,220,0.07,0.05,524.6,6.702,8.74,5.466,-4.466,-0.687,-7.671,265.5,3.272,-3.779,0.626,4.272,4.779,-0.507,277.2,281,0.135,0.245,0.282,0.278,0.215,0.011,0.07,0.06,0.032,0.04,-0.2,0.92,1.8,2.417,3.397,-715.931,0.087
"2019-01-28 17:30:00",2170,14.01,-6.253,-7.137,94.9,-7.82,2.472,102.2,50.37,9.59,1.39,5.144,2.011,7.715,99.4,100.2,0.2,6,"2019-01-28 17:20:00",0.213,184.7,0.07,0.05,521.6,6.78,2.186,1.602,-4.403,-0.445,-7.229,265.9,0.584,-3.958,0.835,-2.217,1.157,-3.375,279.1,283.1,0.135,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.2,0.917,1.8,2.427,3.377,-714.8941,0.1
"2019-01-28 18:00:00",2171,13.99,-6.112,-7.025,94.6,-7.743,2.828,105.5,44.83,10.65,1.522,7.404,2.205,8.47,99.3,100.1,0.2,6,"2019-01-28 17:44:00",0.217,192.1,0.07,0.05,521.4,6.803,-0.086,0.15,-4.599,-0.635,-7.044,266.1,-0.236,-3.965,"NAN",-4.685,-0.485,-4.2,279.7,283.7,0.135,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.197,0.913,1.8,2.43,3.37,-714.4839,0.1
"2019-01-28 18:30:00",2172,13.99,-5.954,-6.804,93.8,-7.633,2.879,105.8,45.99,10.27,1.558,6.092,2.294,9.54,99.3,100.1,0.2,6,"2019-01-28 18:15:00",0.219,182.2,0.08,0.07,521.7,6.791,-0.153,0.097,-5.219,-0.842,-6.814,266.3,-0.25,-4.377,"NAN",-5.372,-0.745,-4.627,280.1,284.5,0.135,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.031,0.04,-0.2,0.92,1.8,2.42,3.367,-712.5599,0.1
"2019-01-28 19:00:00",2173,13.99,-5.809,-6.649,93.6,-7.517,2.651,101.1,48.98,10.01,1.436,7.16,2.129,9.87,99.3,100,0.6,6,"2019-01-28 18:39:00",0.219,204,0.07,0.07,521.9,6.795,-0.117,0.145,-4.984,-0.934,-6.663,266.5,-0.262,-4.05,"INF",-5.102,-0.79,-4.312,281,285,0.135,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.2,0.89,1.8,2.407,3.38,-712.5186,0.1
"2019-01-28 19:30:00",2174,13.98,-5.658,-6.548,95.2,-7.187,2.411,95.4,47.25,8.24,1.398,6.897,2.029,8.36,99.2,100,0.3,6,"2019-01-28 19:00:01",0.221,195.1,0.06,0.07,520.7,6.845,-0.206,0.038,-4.152,-0.721,-6.549,266.6,-0.244,-3.43,-0.313,-4.357,-0.683,-3.674,282.3,285.7,0.135,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.2,0.913,1.8,2.423,3.357,-710.4857,0.1
"2019-01-28 20:00:00",2175,13.97,-5.526,-6.485,97.6,-6.802,2.481,95.5,43.11,8.53,1.397,6.65,1.946,11.04,99.2,100,0.5,6,"2019-01-28 19:37:00",0.225,192.2,0.05,0.07,520.1,6.791,-0.116,0.081,-3.459,-0.3,-6.539,266.6,-0.196,-3.159,-0.889,-3.575,-0.219,-3.356,283,286.2,0.135,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.033,0.04,-0.2,0.933,1.8,2.42,3.37,-708.515,0.1
"2019-01-28 20:30:00",2176,13.97,-5.394,-6.307,98.4,-6.523,2.237,88.5,45.56,8.1,1.189,8.46,1.713,6.531,99.1,99.9,0.5,6,"2019-01-28 20:09:00",0.23,192.3,0.03,0.08,520.5,6.789,-0.057,0.123,-2.934,-0.188,-6.387,266.8,-0.18,-2.746,"NAN",-2.991,-0.065,-2.926,284.2,286.9,0.135,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.032,0.04,-0.197,0.907,1.8,2.4,3.347,-708.0351,0.1
"2019-01-28 21:00:00",2177,13.96,-5.234,-6.009,99,-6.147,2.075,90.5,44.16,7.993,1.296,4.726,1.79,6.415,99.1,99.8,0.6,12,"2019-01-28 20:53:00",0.235,193.5,0.03,0.08,519.8,6.703,-0.009,0.158,-2.645,-0.176,-6.109,267,-0.167,-2.468,"INF",-2.654,-0.018,-2.635,285.7,288.2,0.135,0.245,0.282,0.277,0.215,0.011,0.07,0.06,0.033,0.04,-0.2,0.927,1.8,2.407,3.34,-705.9313,0.1
"2019-01-28 21:30:00",2178,13.96,-5.04,-5.645,99.6,-5.705,2.83,87.4,40.74,103.9,1.179,4.535,1.724,5.363,99,99.8,0.9,6,"2019-01-28 21:07:00",0.241,194,0.03,0.09,520,6.905,0.044,0.173,-1.994,-0.159,-5.744,267.4,-0.13,-1.835,"NAN",-1.95,0.014,-1.965,287.9,289.8,0.135,0.245,0.282,0.277,0.215,0.009,0.071,0.06,0.033,0.04,-0.2,0.943,1.8,2.417,3.343,-704.624,0.1
"2019-01-28 22:00:00",2179,13.95,-4.814,-5.269,99.9,-5.28,5.285,86.7,45.49,103.9,1.051,3.176,1.478,5.286,99,99.7,1.3,12,"2019-01-28 21:55:00",0.252,210.2,0.03,0.09,517.8,6.696,0.037,0.161,-1.722,-0.152,-5.358,267.8,-0.124,-1.57,"NAN",-1.685,0.01,-1.694,289.9,291.4,0.135,0.245,0.282,0.277,0.215,0.009,0.07,0.06,0.033,0.04,-0.2,0.92,1.8,2.41,3.343,-700.1772,0.1
"2019-01-28 22:30:00",2180,13.95,-4.559,-4.853,99.9,-4.864,1.84,85.1,39.19,4.994,0.975,3.508,1.447,4.954,98.9,99.7,1.1,12,"2019-01-28 22:11:00",0.263,223.7,0.04,0.1,516.2,6.945,0.091,0.187,-1.7,-0.216,-4.944,268.2,-0.096,-1.485,"NAN",-1.609,-0.028,-1.581,291.7,293.2,0.135,0.245,0.282,0.277,0.215,0.01,0.072,0.06,0.032,0.04,-0.197,0.913,1.8,2.397,3.34,-696.7495,0.1
"2019-01-28 23:00:00",2181,13.94,-4.291,-4.904,98.7,-5.077,1.311,43.69,79.68,5.67,0.831,3.097,1.127,4.212,98.9,99.7,1.3,12,"2019-01-28 22:38:00",0.276,194.7,0.05,0.11,519.3,11.82,-0.698,-0.712,-1.774,-1.129,-4.688,268.5,0.014,-0.646,1.591,-2.472,-1.841,-0.632,292.8,293.4,0.135,0.245,0.282,0.278,0.215,0.01,0.07,0.06,0.031,0.04,-0.197,0.917,1.8,2.4,3.327,-694.8143,0.1
"2019-01-28 23:30:00",2182,13.94,-4.709,-9.23,95.8,-9.78,1.615,309.1,47.99,3.738,0.992,2.374,1.285,3.143,98.9,99.6,0.9,12,"2019-01-28 23:22:00",0.281,192.9,0.07,0.13,555.3,8.34,-1.541,-1.915,4.064,0.611,-8.57,264.6,0.374,3.453,"-INF",2.523,-1.304,3.827,281.9,278.5,0.135,0.245,0.282,0.277,0.215,0.009,0.071,0.06,0.031,0.04,-0.197,0.887,1.8,2.407,3.317,-689.0905,0.1
"2019-01-29 00:00:00",2183,13.95,-5.386,-9.44,96.8,-9.86,1.161,293.5,59.31,3.383,0.831,1.734,1.022,2.601,98.8,99.6,0.8,6,"2019-01-28 23:30:01",0.286,192.5,0.06,0.13,557.1,6.774,0.413,0.037,8.82,2.981,-9.49,263.7,0.377,5.835,"NAN",9.23,3.017,6.211,282.8,277,0.135,0.245,0.282,0.277,0.215,0.009,0.072,0.06,0.031,0.04,-0.197,0.92,1.8,2.413,3.333,-687.009,0.1
"2019-01-29 00:30:00",2184,13.96,-5.78,-9.14,96.9,-9.54,1.186,316.3,55.11,2.952,0.805,1.832,1.035,3.423,98.7,99.5,0.6,6,"2019-01-29 00:00:01",0.288,209.3,0.07,0.14,563.1,7.028,0.593,0.121,9.86,3.131,-9.23,263.9,0.473,6.734,0.199,10.46,3.251,7.206,284.9,278.2,0.135,0.245,0.282,0.277,0.215,0.01,0.072,0.06,0.031,0.039,-0.193,0.88,1.8,2.407,3.32,-683.2943,0.1
"2019-01-29 01:00:00",2185,13.97,-5.962,-8.89,97.1,-9.27,1.248,296.4,55.63,3.486,0.857,1.93,1.089,2.618,98.7,99.5,0.8,12,"2019-01-29 01:00:00",0.291,210.6,0.07,0.14,567.8,6.685,0.77,0.102,12.44,3.517,-8.98,264.2,0.668,8.93,0.113,13.21,3.619,9.59,288.6,279.7,0.135,0.245,0.282,0.277,0.215,0.01,0.072,0.06,0.031,0.04,-0.197,0.897,1.8,2.397,3.31,-677.7516,0.1
"2019-01-29 01:30:00",2186,13.97,-6.045,-8.62,97.5,-8.95,1.198,285.1,37.6,3.561,0.813,2.308,1.044,2.814,98.6,99.4,1.1,12,"2019-01-29 01:00:01",0.298,193,0.07,0.14,565.5,6.893,0.647,0.025,11.14,2.803,-8.65,264.5,0.621,8.34,-0.158,11.79,2.829,8.96,288.6,280.3,0.135,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.193,0.897,1.8,2.407,3.323,-676.2409,0.1
"2019-01-29 02:00:00",2187,13.97,-6.049,-8.75,97.3,-9.11,1.034,290.9,21.82,2.488,0.607,0.878,0.797,1.697,98.6,99.4,0.6,12,"2019-01-29 01:47:00",0.301,205.9,0.07,0.15,565.2,6.706,0.488,-0.154,9.73,3.232,-8.75,264.4,0.643,6.499,-0.389,10.22,3.078,7.142,286.8,280.3,0.135,0.245,0.282,0.277,0.215,0.011,0.071,0.06,0.033,0.04,-0.19,0.897,1.8,2.41,3.31,-673.8715,0.1
"2019-01-29 02:30:00",2188,13.97,-6.026,-8.55,97.8,-8.84,0.814,288.1,18.5,2.185,0.564,0.992,0.74,1.532,98.6,99.4,0.9,12,"2019-01-29 02:20:00",0.305,217,0.07,0.15,564,6.784,0.832,0.049,0.476,3.262,-8.61,264.5,0.784,-2.786,0.057,1.309,3.311,-2.002,278.1,280.9,0.135,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.19,0.92,1.8,2.41,3.323,-671.387,0.1
"2019-01-29 03:00:00",2189,13.97,-5.953,-8.21,97.9,-8.49,0.951,291.1,28.03,2.178,0.591,1.074,0.779,1.203,98.6,99.4,0.8,6,"2019-01-29 02:34:00",0.311,213.5,0.07,0.16,565.5,6.758,1.151,0.148,0.19,4.471,-8.29,264.9,1.003,-4.281,0.128,1.341,4.619,-3.278,279.2,283.5,0.136,0.245,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.197,0.923,1.8,2.4,3.303,-669.1274,0.1
"2019-01-29 03:30:00",2190,13.96,-5.823,-7.866,98.1,-8.12,0.743,298.5,46.68,2.143,0.506,1.074,0.638,1.12,98.5,99.3,0.8,6,"2019-01-29 03:00:01",0.31,195.7,0.07,0.16,572.3,6.861,1.104,0.158,0.147,4.154,-7.932,265.2,0.946,-4.006,0.144,1.251,4.312,-3.061,280.7,284.7,0.136,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.032,0.04,-0.197,0.923,1.8,2.397,3.303,-666.9673,0.1
"2019-01-29 04:00:00",2191,13.96,-5.672,-7.566,98.1,-7.812,0.419,272.4,41.3,1.366,0.391,0.976,0.427,1.052,98.5,99.3,1.2,6,"2019-01-29 03:32:00",0.309,195.3,0.06,0.16,574.2,6.703,0.745,0.125,0.085,2.992,-7.59,265.6,0.62,-2.907,0.166,0.83,3.117,-2.287,282.1,285,0.136,0.245,0.282,0.277,0.215,0.01,0.071,0.06,0.033,0.04,-0.187,0.903,1.8,2.407,3.31,-666.371,0.1
"2019-01-29 04:30:00",2192,13.96,-5.558,-6.899,98.8,-7.064,1.362,252.6,57.79,5.612,0.745,3.146,1.084,4.015,98.5,99.3,0.3,12,"2019-01-29 04:18:00",0.308,193.4,0.05,0.16,564.5,24.82,0.73,1.155,-0.534,0.061,-6.885,266.3,-0.424,-0.595,2.239,0.197,1.216,-1.02,284.5,285.1,0.136,0.245,0.282,0.277,0.215,0.009,0.072,0.06,0.031,0.04,-0.193,0.907,1.8,2.403,3.3,-665.0034,0.1
